job_id,policy_id,job_type,job_date,created_ts,job_number,job_status,submission_date,effective_date,expiration_date
1756,1756,New Business,2024-05-06,2024-05-06 09:00:00,JOB001756,CANCELLED,2024-04-30,2024-05-14,2025-05-14
1757,1757,Renewal,2024-05-07,2024-05-07 09:00:00,JOB001757,PENDING,2024-04-27,2024-05-16,2025-05-16
1758,1758,Endorsement,2024-05-08,2024-05-08 09:00:00,JOB001758,IN_PROGRESS,2024-05-04,2024-05-15,2025-05-15
1759,1759,Cancellation,2024-05-09,2024-05-09 09:00:00,JOB001759,COMPLETED,2024-05-08,2024-05-10,2025-05-10
1760,1760,Reinstatement,2024-05-10,2024-05-10 09:00:00,JOB001760,CANCELLED,2024-05-04,2024-05-25,2025-05-25
1761,1761,New Business,2024-05-11,2024-05-11 09:00:00,JOB001761,PENDING,2024-05-09,2024-05-12,2025-05-12
1762,1762,Renewal,2024-05-12,2024-05-12 09:00:00,JOB001762,IN_PROGRESS,2024-05-07,2024-05-12,2025-05-12
1763,1763,Endorsement,2024-05-13,2024-05-13 09:00:00,JOB001763,COMPLETED,2024-05-07,2024-05-15,2025-05-15
1764,1764,Cancellation,2024-05-14,2024-05-14 09:00:00,JOB001764,CANCELLED,2024-05-10,2024-05-29,2025-05-29
1765,1765,Reinstatement,2024-05-15,2024-05-15 09:00:00,JOB001765,PENDING,2024-05-12,2024-05-18,2025-05-18
1766,1766,New Business,2024-05-16,2024-05-16 09:00:00,JOB001766,IN_PROGRESS,2024-05-16,2024-05-22,2025-05-22
1767,1767,Renewal,2024-05-17,2024-05-17 09:00:00,JOB001767,COMPLETED,2024-05-15,2024-05-26,2025-05-26
1768,1768,Endorsement,2024-05-18,2024-05-18 09:00:00,JOB001768,CANCELLED,2024-05-17,2024-06-02,2025-06-02
1769,1769,Cancellation,2024-05-19,2024-05-19 09:00:00,JOB001769,PENDING,2024-05-18,2024-05-28,2025-05-28
1770,1770,Reinstatement,2024-05-20,2024-05-20 09:00:00,JOB001770,IN_PROGRESS,2024-05-14,2024-06-04,2025-06-04
1771,1771,New Business,2024-05-21,2024-05-21 09:00:00,JOB001771,COMPLETED,2024-05-14,2024-05-29,2025-05-29
1772,1772,Renewal,2024-05-22,2024-05-22 09:00:00,JOB001772,CANCELLED,2024-05-21,2024-06-03,2025-06-03
1773,1773,Endorsement,2024-05-23,2024-05-23 09:00:00,JOB001773,PENDING,2024-05-21,2024-06-03,2025-06-03
1774,1774,Cancellation,2024-05-24,2024-05-24 09:00:00,JOB001774,IN_PROGRESS,2024-05-18,2024-06-04,2025-06-04
1775,1775,Reinstatement,2024-05-25,2024-05-25 09:00:00,JOB001775,COMPLETED,2024-05-23,2024-06-08,2025-06-08
1776,1776,New Business,2024-05-26,2024-05-26 09:00:00,JOB001776,CANCELLED,2024-05-26,2024-06-03,2025-06-03
1777,1777,Renewal,2024-05-27,2024-05-27 09:00:00,JOB001777,PENDING,2024-05-20,2024-06-10,2025-06-10
1778,1778,Endorsement,2024-05-28,2024-05-28 09:00:00,JOB001778,IN_PROGRESS,2024-05-24,2024-06-04,2025-06-04
1779,1779,Cancellation,2024-05-29,2024-05-29 09:00:00,JOB001779,COMPLETED,2024-05-25,2024-05-30,2025-05-30
1780,1780,Reinstatement,2024-05-30,2024-05-30 09:00:00,JOB001780,CANCELLED,2024-05-28,2024-06-02,2025-06-02
1781,1781,New Business,2024-05-31,2024-05-31 09:00:00,JOB001781,PENDING,2024-05-30,2024-06-11,2025-06-11
1782,1782,Renewal,2024-06-01,2024-06-01 09:00:00,JOB001782,IN_PROGRESS,2024-05-24,2024-06-14,2025-06-14
1783,1783,Endorsement,2024-06-02,2024-06-02 09:00:00,JOB001783,COMPLETED,2024-05-24,2024-06-09,2025-06-09
1784,1784,Cancellation,2024-06-03,2024-06-03 09:00:00,JOB001784,CANCELLED,2024-05-26,2024-06-04,2025-06-04
1785,1785,Reinstatement,2024-06-04,2024-06-04 09:00:00,JOB001785,PENDING,2024-05-29,2024-06-17,2025-06-17
1786,1786,New Business,2024-06-05,2024-06-05 09:00:00,JOB001786,IN_PROGRESS,2024-05-28,2024-06-20,2025-06-20
1787,1787,Renewal,2024-06-06,2024-06-06 09:00:00,JOB001787,COMPLETED,2024-05-28,2024-06-13,2025-06-13
1788,1788,Endorsement,2024-06-07,2024-06-07 09:00:00,JOB001788,CANCELLED,2024-05-31,2024-06-16,2025-06-16
1789,1789,Cancellation,2024-06-08,2024-06-08 09:00:00,JOB001789,PENDING,2024-06-07,2024-06-20,2025-06-20
1790,1790,Reinstatement,2024-06-09,2024-06-09 09:00:00,JOB001790,IN_PROGRESS,2024-06-09,2024-06-13,2025-06-13
1791,1791,New Business,2024-06-10,2024-06-10 09:00:00,JOB001791,COMPLETED,2024-06-09,2024-06-24,2025-06-24
1792,1792,Renewal,2024-06-11,2024-06-11 09:00:00,JOB001792,CANCELLED,2024-06-09,2024-06-16,2025-06-16
1793,1793,Endorsement,2024-06-12,2024-06-12 09:00:00,JOB001793,PENDING,2024-06-09,2024-06-18,2025-06-18
1794,1794,Cancellation,2024-06-13,2024-06-13 09:00:00,JOB001794,IN_PROGRESS,2024-06-11,2024-06-14,2025-06-14
1795,1795,Reinstatement,2024-06-14,2024-06-14 09:00:00,JOB001795,COMPLETED,2024-06-08,2024-06-16,2025-06-16
1796,1796,New Business,2024-06-15,2024-06-15 09:00:00,JOB001796,CANCELLED,2024-06-05,2024-06-28,2025-06-28
1797,1797,Renewal,2024-06-16,2024-06-16 09:00:00,JOB001797,PENDING,2024-06-13,2024-06-20,2025-06-20
1798,1798,Endorsement,2024-06-17,2024-06-17 09:00:00,JOB001798,IN_PROGRESS,2024-06-08,2024-06-25,2025-06-25
1799,1799,Cancellation,2024-06-18,2024-06-18 09:00:00,JOB001799,COMPLETED,2024-06-13,2024-06-20,2025-06-20
1800,1800,Reinstatement,2022-01-01,2022-01-01 09:00:00,JOB001800,CANCELLED,2021-12-31,2022-01-13,2023-01-13
1801,1801,New Business,2022-01-02,2022-01-02 09:00:00,JOB001801,PENDING,2021-12-25,2022-01-14,2023-01-14
1802,1802,Renewal,2022-01-03,2022-01-03 09:00:00,JOB001802,IN_PROGRESS,2021-12-26,2022-01-13,2023-01-13
1803,1803,Endorsement,2022-01-04,2022-01-04 09:00:00,JOB001803,COMPLETED,2021-12-31,2022-01-18,2023-01-18
1804,1804,Cancellation,2022-01-05,2022-01-05 09:00:00,JOB001804,CANCELLED,2022-01-05,2022-01-18,2023-01-18
1805,1805,Reinstatement,2022-01-06,2022-01-06 09:00:00,JOB001805,PENDING,2022-01-05,2022-01-19,2023-01-19
1806,1806,New Business,2022-01-07,2022-01-07 09:00:00,JOB001806,IN_PROGRESS,2022-01-05,2022-01-11,2023-01-11
1807,1807,Renewal,2022-01-08,2022-01-08 09:00:00,JOB001807,COMPLETED,2021-12-30,2022-01-11,2023-01-11
1808,1808,Endorsement,2022-01-09,2022-01-09 09:00:00,JOB001808,CANCELLED,2022-01-08,2022-01-12,2023-01-12
1809,1809,Cancellation,2022-01-10,2022-01-10 09:00:00,JOB001809,PENDING,2022-01-06,2022-01-21,2023-01-21
1810,1810,Reinstatement,2022-01-11,2022-01-11 09:00:00,JOB001810,IN_PROGRESS,2022-01-05,2022-01-19,2023-01-19
1811,1811,New Business,2022-01-12,2022-01-12 09:00:00,JOB001811,COMPLETED,2022-01-06,2022-01-27,2023-01-27
1812,1812,Renewal,2022-01-13,2022-01-13 09:00:00,JOB001812,CANCELLED,2022-01-04,2022-01-28,2023-01-28
1813,1813,Endorsement,2022-01-14,2022-01-14 09:00:00,JOB001813,PENDING,2022-01-14,2022-01-19,2023-01-19
1814,1814,Cancellation,2022-01-15,2022-01-15 09:00:00,JOB001814,IN_PROGRESS,2022-01-11,2022-01-27,2023-01-27
1815,1815,Reinstatement,2022-01-16,2022-01-16 09:00:00,JOB001815,COMPLETED,2022-01-14,2022-01-28,2023-01-28
1816,1816,New Business,2022-01-17,2022-01-17 09:00:00,JOB001816,CANCELLED,2022-01-17,2022-01-29,2023-01-29
1817,1817,Renewal,2022-01-18,2022-01-18 09:00:00,JOB001817,PENDING,2022-01-13,2022-01-25,2023-01-25
1818,1818,Endorsement,2022-01-19,2022-01-19 09:00:00,JOB001818,IN_PROGRESS,2022-01-19,2022-02-03,2023-02-03
1819,1819,Cancellation,2022-01-20,2022-01-20 09:00:00,JOB001819,COMPLETED,2022-01-16,2022-01-31,2023-01-31
1820,1820,Reinstatement,2022-01-21,2022-01-21 09:00:00,JOB001820,CANCELLED,2022-01-21,2022-01-31,2023-01-31
1821,1821,New Business,2022-01-22,2022-01-22 09:00:00,JOB001821,PENDING,2022-01-18,2022-01-31,2023-01-31
1822,1822,Renewal,2022-01-23,2022-01-23 09:00:00,JOB001822,IN_PROGRESS,2022-01-19,2022-02-07,2023-02-07
1823,1823,Endorsement,2022-01-24,2022-01-24 09:00:00,JOB001823,COMPLETED,2022-01-14,2022-01-27,2023-01-27
1824,1824,Cancellation,2022-01-25,2022-01-25 09:00:00,JOB001824,CANCELLED,2022-01-22,2022-01-29,2023-01-29
1825,1825,Reinstatement,2022-01-26,2022-01-26 09:00:00,JOB001825,PENDING,2022-01-22,2022-02-09,2023-02-09
1826,1826,New Business,2022-01-27,2022-01-27 09:00:00,JOB001826,IN_PROGRESS,2022-01-22,2022-02-04,2023-02-04
1827,1827,Renewal,2022-01-28,2022-01-28 09:00:00,JOB001827,COMPLETED,2022-01-22,2022-01-30,2023-01-30
1828,1828,Endorsement,2022-01-29,2022-01-29 09:00:00,JOB001828,CANCELLED,2022-01-26,2022-02-12,2023-02-12
1829,1829,Cancellation,2022-01-30,2022-01-30 09:00:00,JOB001829,PENDING,2022-01-27,2022-02-12,2023-02-12
1830,1830,Reinstatement,2022-01-31,2022-01-31 09:00:00,JOB001830,IN_PROGRESS,2022-01-24,2022-02-11,2023-02-11
1831,1831,New Business,2022-02-01,2022-02-01 09:00:00,JOB001831,COMPLETED,2022-02-01,2022-02-06,2023-02-06
1832,1832,Renewal,2022-02-02,2022-02-02 09:00:00,JOB001832,CANCELLED,2022-02-01,2022-02-11,2023-02-11
1833,1833,Endorsement,2022-02-03,2022-02-03 09:00:00,JOB001833,PENDING,2022-01-26,2022-02-15,2023-02-15
1834,1834,Cancellation,2022-02-04,2022-02-04 09:00:00,JOB001834,IN_PROGRESS,2022-02-02,2022-02-04,2023-02-04
1835,1835,Reinstatement,2022-02-05,2022-02-05 09:00:00,JOB001835,COMPLETED,2022-02-03,2022-02-11,2023-02-11
1836,1836,New Business,2022-02-06,2022-02-06 09:00:00,JOB001836,CANCELLED,2022-02-03,2022-02-07,2023-02-07
1837,1837,Renewal,2022-02-07,2022-02-07 09:00:00,JOB001837,PENDING,2022-02-04,2022-02-08,2023-02-08
1838,1838,Endorsement,2022-02-08,2022-02-08 09:00:00,JOB001838,IN_PROGRESS,2022-02-01,2022-02-09,2023-02-09
1839,1839,Cancellation,2022-02-09,2022-02-09 09:00:00,JOB001839,COMPLETED,2022-02-04,2022-02-15,2023-02-15
1840,1840,Reinstatement,2022-02-10,2022-02-10 09:00:00,JOB001840,CANCELLED,2022-02-06,2022-02-21,2023-02-21
1841,1841,New Business,2022-02-11,2022-02-11 09:00:00,JOB001841,PENDING,2022-02-04,2022-02-23,2023-02-23
1842,1842,Renewal,2022-02-12,2022-02-12 09:00:00,JOB001842,IN_PROGRESS,2022-02-02,2022-02-15,2023-02-15
1843,1843,Endorsement,2022-02-13,2022-02-13 09:00:00,JOB001843,COMPLETED,2022-02-03,2022-02-13,2023-02-13
1844,1844,Cancellation,2022-02-14,2022-02-14 09:00:00,JOB001844,CANCELLED,2022-02-11,2022-02-25,2023-02-25
1845,1845,Reinstatement,2022-02-15,2022-02-15 09:00:00,JOB001845,PENDING,2022-02-08,2022-03-01,2023-03-01
1846,1846,New Business,2022-02-16,2022-02-16 09:00:00,JOB001846,IN_PROGRESS,2022-02-14,2022-03-03,2023-03-03
1847,1847,Renewal,2022-02-17,2022-02-17 09:00:00,JOB001847,COMPLETED,2022-02-08,2022-02-28,2023-02-28
1848,1848,Endorsement,2022-02-18,2022-02-18 09:00:00,JOB001848,CANCELLED,2022-02-13,2022-02-23,2023-02-23
1849,1849,Cancellation,2022-02-19,2022-02-19 09:00:00,JOB001849,PENDING,2022-02-15,2022-02-21,2023-02-21
1850,1850,Reinstatement,2022-02-20,2022-02-20 09:00:00,JOB001850,IN_PROGRESS,2022-02-16,2022-02-20,2023-02-20
1851,1851,New Business,2022-02-21,2022-02-21 09:00:00,JOB001851,COMPLETED,2022-02-15,2022-02-22,2023-02-22
1852,1852,Renewal,2022-02-22,2022-02-22 09:00:00,JOB001852,CANCELLED,2022-02-20,2022-02-28,2023-02-28
1853,1853,Endorsement,2022-02-23,2022-02-23 09:00:00,JOB001853,PENDING,2022-02-20,2022-03-02,2023-03-02
1854,1854,Cancellation,2022-02-24,2022-02-24 09:00:00,JOB001854,IN_PROGRESS,2022-02-14,2022-03-02,2023-03-02
1855,1855,Reinstatement,2022-02-25,2022-02-25 09:00:00,JOB001855,COMPLETED,2022-02-21,2022-03-10,2023-03-10
1856,1856,New Business,2022-02-26,2022-02-26 09:00:00,JOB001856,CANCELLED,2022-02-18,2022-02-26,2023-02-26
1857,1857,Renewal,2022-02-27,2022-02-27 09:00:00,JOB001857,PENDING,2022-02-17,2022-02-27,2023-02-27
1858,1858,Endorsement,2022-02-28,2022-02-28 09:00:00,JOB001858,IN_PROGRESS,2022-02-21,2022-03-04,2023-03-04
1859,1859,Cancellation,2022-03-01,2022-03-01 09:00:00,JOB001859,COMPLETED,2022-02-19,2022-03-06,2023-03-06
1860,1860,Reinstatement,2022-03-02,2022-03-02 09:00:00,JOB001860,CANCELLED,2022-02-21,2022-03-02,2023-03-02
1861,1861,New Business,2022-03-03,2022-03-03 09:00:00,JOB001861,PENDING,2022-02-28,2022-03-11,2023-03-11
1862,1862,Renewal,2022-03-04,2022-03-04 09:00:00,JOB001862,IN_PROGRESS,2022-02-23,2022-03-13,2023-03-13
1863,1863,Endorsement,2022-03-05,2022-03-05 09:00:00,JOB001863,COMPLETED,2022-02-23,2022-03-13,2023-03-13
1864,1864,Cancellation,2022-03-06,2022-03-06 09:00:00,JOB001864,CANCELLED,2022-02-28,2022-03-18,2023-03-18
1865,1865,Reinstatement,2022-03-07,2022-03-07 09:00:00,JOB001865,PENDING,2022-03-02,2022-03-21,2023-03-21
1866,1866,New Business,2022-03-08,2022-03-08 09:00:00,JOB001866,IN_PROGRESS,2022-03-04,2022-03-14,2023-03-14
1867,1867,Renewal,2022-03-09,2022-03-09 09:00:00,JOB001867,COMPLETED,2022-03-02,2022-03-18,2023-03-18
1868,1868,Endorsement,2022-03-10,2022-03-10 09:00:00,JOB001868,CANCELLED,2022-02-28,2022-03-22,2023-03-22
1869,1869,Cancellation,2022-03-11,2022-03-11 09:00:00,JOB001869,PENDING,2022-03-02,2022-03-14,2023-03-14
1870,1870,Reinstatement,2022-03-12,2022-03-12 09:00:00,JOB001870,IN_PROGRESS,2022-03-12,2022-03-23,2023-03-23
1871,1871,New Business,2022-03-13,2022-03-13 09:00:00,JOB001871,COMPLETED,2022-03-05,2022-03-22,2023-03-22
1872,1872,Renewal,2022-03-14,2022-03-14 09:00:00,JOB001872,CANCELLED,2022-03-10,2022-03-17,2023-03-17
1873,1873,Endorsement,2022-03-15,2022-03-15 09:00:00,JOB001873,PENDING,2022-03-08,2022-03-17,2023-03-17
1874,1874,Cancellation,2022-03-16,2022-03-16 09:00:00,JOB001874,IN_PROGRESS,2022-03-11,2022-03-24,2023-03-24
1875,1875,Reinstatement,2022-03-17,2022-03-17 09:00:00,JOB001875,COMPLETED,2022-03-07,2022-03-27,2023-03-27
1876,1876,New Business,2022-03-18,2022-03-18 09:00:00,JOB001876,CANCELLED,2022-03-14,2022-03-26,2023-03-26
1877,1877,Renewal,2022-03-19,2022-03-19 09:00:00,JOB001877,PENDING,2022-03-09,2022-03-28,2023-03-28
1878,1878,Endorsement,2022-03-20,2022-03-20 09:00:00,JOB001878,IN_PROGRESS,2022-03-17,2022-03-24,2023-03-24
1879,1879,Cancellation,2022-03-21,2022-03-21 09:00:00,JOB001879,COMPLETED,2022-03-13,2022-03-28,2023-03-28
1880,1880,Reinstatement,2022-03-22,2022-03-22 09:00:00,JOB001880,CANCELLED,2022-03-22,2022-04-03,2023-04-03
1881,1881,New Business,2022-03-23,2022-03-23 09:00:00,JOB001881,PENDING,2022-03-13,2022-04-02,2023-04-02
1882,1882,Renewal,2022-03-24,2022-03-24 09:00:00,JOB001882,IN_PROGRESS,2022-03-14,2022-03-28,2023-03-28
1883,1883,Endorsement,2022-03-25,2022-03-25 09:00:00,JOB001883,COMPLETED,2022-03-25,2022-04-09,2023-04-09
1884,1884,Cancellation,2022-03-26,2022-03-26 09:00:00,JOB001884,CANCELLED,2022-03-22,2022-04-03,2023-04-03
1885,1885,Reinstatement,2022-03-27,2022-03-27 09:00:00,JOB001885,PENDING,2022-03-21,2022-04-08,2023-04-08
1886,1886,New Business,2022-03-28,2022-03-28 09:00:00,JOB001886,IN_PROGRESS,2022-03-22,2022-03-29,2023-03-29
1887,1887,Renewal,2022-03-29,2022-03-29 09:00:00,JOB001887,COMPLETED,2022-03-20,2022-04-04,2023-04-04
1888,1888,Endorsement,2022-03-30,2022-03-30 09:00:00,JOB001888,CANCELLED,2022-03-25,2022-04-06,2023-04-06
1889,1889,Cancellation,2022-03-31,2022-03-31 09:00:00,JOB001889,PENDING,2022-03-21,2022-04-15,2023-04-15
1890,1890,Reinstatement,2022-04-01,2022-04-01 09:00:00,JOB001890,IN_PROGRESS,2022-03-22,2022-04-12,2023-04-12
1891,1891,New Business,2022-04-02,2022-04-02 09:00:00,JOB001891,COMPLETED,2022-03-25,2022-04-11,2023-04-11
1892,1892,Renewal,2022-04-03,2022-04-03 09:00:00,JOB001892,CANCELLED,2022-04-01,2022-04-08,2023-04-08
1893,1893,Endorsement,2022-04-04,2022-04-04 09:00:00,JOB001893,PENDING,2022-03-31,2022-04-07,2023-04-07
1894,1894,Cancellation,2022-04-05,2022-04-05 09:00:00,JOB001894,IN_PROGRESS,2022-03-29,2022-04-09,2023-04-09
1895,1895,Reinstatement,2022-04-06,2022-04-06 09:00:00,JOB001895,COMPLETED,2022-04-02,2022-04-11,2023-04-11
1896,1896,New Business,2022-04-07,2022-04-07 09:00:00,JOB001896,CANCELLED,2022-03-28,2022-04-17,2023-04-17
1897,1897,Renewal,2022-04-08,2022-04-08 09:00:00,JOB001897,PENDING,2022-03-29,2022-04-10,2023-04-10
1898,1898,Endorsement,2022-04-09,2022-04-09 09:00:00,JOB001898,IN_PROGRESS,2022-04-06,2022-04-20,2023-04-20
1899,1899,Cancellation,2022-04-10,2022-04-10 09:00:00,JOB001899,COMPLETED,2022-04-07,2022-04-19,2023-04-19
1900,1900,Reinstatement,2022-04-11,2022-04-11 09:00:00,JOB001900,CANCELLED,2022-04-05,2022-04-21,2023-04-21
1901,1901,New Business,2022-04-12,2022-04-12 09:00:00,JOB001901,PENDING,2022-04-07,2022-04-20,2023-04-20
1902,1902,Renewal,2022-04-13,2022-04-13 09:00:00,JOB001902,IN_PROGRESS,2022-04-04,2022-04-22,2023-04-22
1903,1903,Endorsement,2022-04-14,2022-04-14 09:00:00,JOB001903,COMPLETED,2022-04-07,2022-04-17,2023-04-17
1904,1904,Cancellation,2022-04-15,2022-04-15 09:00:00,JOB001904,CANCELLED,2022-04-08,2022-04-16,2023-04-16
1905,1905,Reinstatement,2022-04-16,2022-04-16 09:00:00,JOB001905,PENDING,2022-04-06,2022-04-18,2023-04-18
1906,1906,New Business,2022-04-17,2022-04-17 09:00:00,JOB001906,IN_PROGRESS,2022-04-10,2022-04-23,2023-04-23
1907,1907,Renewal,2022-04-18,2022-04-18 09:00:00,JOB001907,COMPLETED,2022-04-10,2022-04-21,2023-04-21
1908,1908,Endorsement,2022-04-19,2022-04-19 09:00:00,JOB001908,CANCELLED,2022-04-09,2022-05-01,2023-05-01
1909,1909,Cancellation,2022-04-20,2022-04-20 09:00:00,JOB001909,PENDING,2022-04-12,2022-04-29,2023-04-29
1910,1910,Reinstatement,2022-04-21,2022-04-21 09:00:00,JOB001910,IN_PROGRESS,2022-04-15,2022-04-22,2023-04-22
1911,1911,New Business,2022-04-22,2022-04-22 09:00:00,JOB001911,COMPLETED,2022-04-20,2022-04-26,2023-04-26
1912,1912,Renewal,2022-04-23,2022-04-23 09:00:00,JOB001912,CANCELLED,2022-04-20,2022-05-03,2023-05-03
1913,1913,Endorsement,2022-04-24,2022-04-24 09:00:00,JOB001913,PENDING,2022-04-18,2022-05-08,2023-05-08
1914,1914,Cancellation,2022-04-25,2022-04-25 09:00:00,JOB001914,IN_PROGRESS,2022-04-23,2022-05-05,2023-05-05
1915,1915,Reinstatement,2022-04-26,2022-04-26 09:00:00,JOB001915,COMPLETED,2022-04-24,2022-04-28,2023-04-28
1916,1916,New Business,2022-04-27,2022-04-27 09:00:00,JOB001916,CANCELLED,2022-04-20,2022-05-07,2023-05-07
1917,1917,Renewal,2022-04-28,2022-04-28 09:00:00,JOB001917,PENDING,2022-04-18,2022-05-03,2023-05-03
1918,1918,Endorsement,2022-04-29,2022-04-29 09:00:00,JOB001918,IN_PROGRESS,2022-04-24,2022-04-30,2023-04-30
1919,1919,Cancellation,2022-04-30,2022-04-30 09:00:00,JOB001919,COMPLETED,2022-04-30,2022-05-14,2023-05-14
1920,1920,Reinstatement,2022-05-01,2022-05-01 09:00:00,JOB001920,CANCELLED,2022-04-27,2022-05-07,2023-05-07
1921,1921,New Business,2022-05-02,2022-05-02 09:00:00,JOB001921,PENDING,2022-04-30,2022-05-07,2023-05-07
1922,1922,Renewal,2022-05-03,2022-05-03 09:00:00,JOB001922,IN_PROGRESS,2022-04-26,2022-05-05,2023-05-05
1923,1923,Endorsement,2022-05-04,2022-05-04 09:00:00,JOB001923,COMPLETED,2022-05-02,2022-05-17,2023-05-17
1924,1924,Cancellation,2022-05-05,2022-05-05 09:00:00,JOB001924,CANCELLED,2022-04-25,2022-05-18,2023-05-18
1925,1925,Reinstatement,2022-05-06,2022-05-06 09:00:00,JOB001925,PENDING,2022-04-30,2022-05-19,2023-05-19
1926,1926,New Business,2022-05-07,2022-05-07 09:00:00,JOB001926,IN_PROGRESS,2022-04-30,2022-05-19,2023-05-19
1927,1927,Renewal,2022-05-08,2022-05-08 09:00:00,JOB001927,COMPLETED,2022-05-08,2022-05-09,2023-05-09
1928,1928,Endorsement,2022-05-09,2022-05-09 09:00:00,JOB001928,CANCELLED,2022-05-01,2022-05-15,2023-05-15
1929,1929,Cancellation,2022-05-10,2022-05-10 09:00:00,JOB001929,PENDING,2022-05-05,2022-05-10,2023-05-10
1930,1930,Reinstatement,2022-05-11,2022-05-11 09:00:00,JOB001930,IN_PROGRESS,2022-05-06,2022-05-17,2023-05-17
1931,1931,New Business,2022-05-12,2022-05-12 09:00:00,JOB001931,COMPLETED,2022-05-12,2022-05-12,2023-05-12
1932,1932,Renewal,2022-05-13,2022-05-13 09:00:00,JOB001932,CANCELLED,2022-05-03,2022-05-20,2023-05-20
1933,1933,Endorsement,2022-05-14,2022-05-14 09:00:00,JOB001933,PENDING,2022-05-11,2022-05-25,2023-05-25
1934,1934,Cancellation,2022-05-15,2022-05-15 09:00:00,JOB001934,IN_PROGRESS,2022-05-11,2022-05-19,2023-05-19
1935,1935,Reinstatement,2022-05-16,2022-05-16 09:00:00,JOB001935,COMPLETED,2022-05-15,2022-05-28,2023-05-28
1936,1936,New Business,2022-05-17,2022-05-17 09:00:00,JOB001936,CANCELLED,2022-05-09,2022-05-26,2023-05-26
1937,1937,Renewal,2022-05-18,2022-05-18 09:00:00,JOB001937,PENDING,2022-05-16,2022-05-20,2023-05-20
1938,1938,Endorsement,2022-05-19,2022-05-19 09:00:00,JOB001938,IN_PROGRESS,2022-05-19,2022-05-28,2023-05-28
1939,1939,Cancellation,2022-05-20,2022-05-20 09:00:00,JOB001939,COMPLETED,2022-05-16,2022-06-03,2023-06-03
1940,1940,Reinstatement,2022-05-21,2022-05-21 09:00:00,JOB001940,CANCELLED,2022-05-13,2022-05-31,2023-05-31
1941,1941,New Business,2022-05-22,2022-05-22 09:00:00,JOB001941,PENDING,2022-05-16,2022-05-26,2023-05-26
1942,1942,Renewal,2022-05-23,2022-05-23 09:00:00,JOB001942,IN_PROGRESS,2022-05-18,2022-06-07,2023-06-07
1943,1943,Endorsement,2022-05-24,2022-05-24 09:00:00,JOB001943,COMPLETED,2022-05-19,2022-05-30,2023-05-30
1944,1944,Cancellation,2022-05-25,2022-05-25 09:00:00,JOB001944,CANCELLED,2022-05-23,2022-06-06,2023-06-06
1945,1945,Reinstatement,2022-05-26,2022-05-26 09:00:00,JOB001945,PENDING,2022-05-26,2022-06-02,2023-06-02
1946,1946,New Business,2022-05-27,2022-05-27 09:00:00,JOB001946,IN_PROGRESS,2022-05-24,2022-05-31,2023-05-31
1947,1947,Renewal,2022-05-28,2022-05-28 09:00:00,JOB001947,COMPLETED,2022-05-25,2022-05-28,2023-05-28
1948,1948,Endorsement,2022-05-29,2022-05-29 09:00:00,JOB001948,CANCELLED,2022-05-20,2022-06-03,2023-06-03
1949,1949,Cancellation,2022-05-30,2022-05-30 09:00:00,JOB001949,PENDING,2022-05-29,2022-06-10,2023-06-10
1950,1950,Reinstatement,2022-05-31,2022-05-31 09:00:00,JOB001950,IN_PROGRESS,2022-05-21,2022-06-01,2023-06-01
1951,1951,New Business,2022-06-01,2022-06-01 09:00:00,JOB001951,COMPLETED,2022-05-26,2022-06-09,2023-06-09
1952,1952,Renewal,2022-06-02,2022-06-02 09:00:00,JOB001952,CANCELLED,2022-05-25,2022-06-03,2023-06-03
1953,1953,Endorsement,2022-06-03,2022-06-03 09:00:00,JOB001953,PENDING,2022-05-25,2022-06-04,2023-06-04
1954,1954,Cancellation,2022-06-04,2022-06-04 09:00:00,JOB001954,IN_PROGRESS,2022-05-25,2022-06-07,2023-06-07
1955,1955,Reinstatement,2022-06-05,2022-06-05 09:00:00,JOB001955,COMPLETED,2022-05-26,2022-06-05,2023-06-05
1956,1956,New Business,2022-06-06,2022-06-06 09:00:00,JOB001956,CANCELLED,2022-06-06,2022-06-09,2023-06-09
1957,1957,Renewal,2022-06-07,2022-06-07 09:00:00,JOB001957,PENDING,2022-06-01,2022-06-21,2023-06-21
1958,1958,Endorsement,2022-06-08,2022-06-08 09:00:00,JOB001958,IN_PROGRESS,2022-06-02,2022-06-11,2023-06-11
1959,1959,Cancellation,2022-06-09,2022-06-09 09:00:00,JOB001959,COMPLETED,2022-06-01,2022-06-17,2023-06-17
1960,1960,Reinstatement,2022-06-10,2022-06-10 09:00:00,JOB001960,CANCELLED,2022-06-03,2022-06-14,2023-06-14
1961,1961,New Business,2022-06-11,2022-06-11 09:00:00,JOB001961,PENDING,2022-06-08,2022-06-11,2023-06-11
1962,1962,Renewal,2022-06-12,2022-06-12 09:00:00,JOB001962,IN_PROGRESS,2022-06-08,2022-06-25,2023-06-25
1963,1963,Endorsement,2022-06-13,2022-06-13 09:00:00,JOB001963,COMPLETED,2022-06-03,2022-06-16,2023-06-16
1964,1964,Cancellation,2022-06-14,2022-06-14 09:00:00,JOB001964,CANCELLED,2022-06-04,2022-06-22,2023-06-22
1965,1965,Reinstatement,2022-06-15,2022-06-15 09:00:00,JOB001965,PENDING,2022-06-06,2022-06-19,2023-06-19
1966,1966,New Business,2022-06-16,2022-06-16 09:00:00,JOB001966,IN_PROGRESS,2022-06-10,2022-06-19,2023-06-19
