account_id,account_number,account_name,industry_type,state_code,account_status,created_date,updated_timestamp
1762,ACC101762,Commercial Account 1762,Transportation,TX,ACTIVE,2021-12-29,2022-01-20 09:00:00
1763,ACC101763,Commercial Account 1763,Healthcare,FL,ACTIVE,2021-12-30,2022-01-22 09:00:00
1764,ACC101764,Commercial Account 1764,Hospitality,NY,ACTIVE,2021-12-31,2022-01-24 09:00:00
1765,ACC101765,Commercial Account 1765,Retail,IL,ACTIVE,2022-01-01,2022-01-26 09:00:00
1766,ACC101766,Commercial Account 1766,Construction,CA,ACTIVE,2022-01-02,2022-01-28 09:00:00
1767,ACC101767,Commercial Account 1767,Manufacturing,TX,ACTIVE,2022-01-03,2022-01-30 09:00:00
1768,ACC101768,Commercial Account 1768,Technology,FL,ACTIVE,2022-01-04,2022-02-01 09:00:00
1769,ACC101769,Commercial Account 1769,Transportation,NY,ACTIVE,2022-01-05,2022-02-03 09:00:00
1770,ACC101770,Commercial Account 1770,Healthcare,IL,INACTIVE,2022-01-06,2022-01-06 09:00:00
1771,ACC101771,Commercial Account 1771,Hospitality,CA,ACTIVE,2022-01-07,2022-01-08 09:00:00
1772,ACC101772,Commercial Account 1772,Retail,TX,ACTIVE,2022-01-08,2022-01-10 09:00:00
1773,ACC101773,Commercial Account 1773,Construction,FL,ACTIVE,2022-01-09,2022-01-12 09:00:00
1774,ACC101774,Commercial Account 1774,Manufacturing,NY,ACTIVE,2022-01-10,2022-01-14 09:00:00
1775,ACC101775,Commercial Account 1775,Technology,IL,ACTIVE,2022-01-11,2022-01-16 09:00:00
1776,ACC101776,Commercial Account 1776,Transportation,CA,ACTIVE,2022-01-12,2022-01-18 09:00:00
1777,ACC101777,Commercial Account 1777,Healthcare,TX,ACTIVE,2022-01-13,2022-01-20 09:00:00
1778,ACC101778,Commercial Account 1778,Hospitality,FL,ACTIVE,2022-01-14,2022-01-22 09:00:00
1779,ACC101779,Commercial Account 1779,Retail,NY,ACTIVE,2022-01-15,2022-01-24 09:00:00
1780,ACC101780,Commercial Account 1780,Construction,IL,CLOSED,2022-01-16,2022-01-26 09:00:00
1781,ACC101781,Commercial Account 1781,Manufacturing,CA,ACTIVE,2022-01-17,2022-01-28 09:00:00
1782,ACC101782,Commercial Account 1782,Technology,TX,ACTIVE,2022-01-18,2022-01-30 09:00:00
1783,ACC101783,Commercial Account 1783,Transportation,FL,ACTIVE,2022-01-19,2022-02-01 09:00:00
1784,ACC101784,Commercial Account 1784,Healthcare,NY,ACTIVE,2022-01-20,2022-02-03 09:00:00
1785,ACC101785,Commercial Account 1785,Hospitality,IL,ACTIVE,2022-01-21,2022-02-05 09:00:00
1786,ACC101786,Commercial Account 1786,Retail,CA,ACTIVE,2022-01-22,2022-02-07 09:00:00
1787,ACC101787,Commercial Account 1787,Construction,TX,ACTIVE,2022-01-23,2022-02-09 09:00:00
1788,ACC101788,Commercial Account 1788,Manufacturing,FL,ACTIVE,2022-01-24,2022-02-11 09:00:00
1789,ACC101789,Commercial Account 1789,Technology,NY,ACTIVE,2022-01-25,2022-02-13 09:00:00
1790,ACC101790,Commercial Account 1790,Transportation,IL,INACTIVE,2022-01-26,2022-02-15 09:00:00
1791,ACC101791,Commercial Account 1791,Healthcare,CA,ACTIVE,2022-01-27,2022-02-17 09:00:00
1792,ACC101792,Commercial Account 1792,Hospitality,TX,ACTIVE,2022-01-28,2022-02-19 09:00:00
1793,ACC101793,Commercial Account 1793,Retail,FL,ACTIVE,2022-01-29,2022-02-21 09:00:00
1794,ACC101794,Commercial Account 1794,Construction,NY,ACTIVE,2022-01-30,2022-02-23 09:00:00
1795,ACC101795,Commercial Account 1795,Manufacturing,IL,ACTIVE,2022-01-31,2022-02-25 09:00:00
1796,ACC101796,Commercial Account 1796,Technology,CA,ACTIVE,2022-02-01,2022-02-27 09:00:00
1797,ACC101797,Commercial Account 1797,Transportation,TX,ACTIVE,2022-02-02,2022-03-01 09:00:00
1798,ACC101798,Commercial Account 1798,Healthcare,FL,ACTIVE,2022-02-03,2022-03-03 09:00:00
1799,ACC101799,Commercial Account 1799,Hospitality,NY,ACTIVE,2022-02-04,2022-03-05 09:00:00
1800,ACC101800,Commercial Account 1800,Retail,IL,CLOSED,2022-02-05,2022-02-05 09:00:00
1801,ACC101801,Commercial Account 1801,Construction,CA,ACTIVE,2022-02-06,2022-02-07 09:00:00
1802,ACC101802,Commercial Account 1802,Manufacturing,TX,ACTIVE,2022-02-07,2022-02-09 09:00:00
1803,ACC101803,Commercial Account 1803,Technology,FL,ACTIVE,2022-02-08,2022-02-11 09:00:00
1804,ACC101804,Commercial Account 1804,Transportation,NY,ACTIVE,2022-02-09,2022-02-13 09:00:00
1805,ACC101805,Commercial Account 1805,Healthcare,IL,ACTIVE,2022-02-10,2022-02-15 09:00:00
1806,ACC101806,Commercial Account 1806,Hospitality,CA,ACTIVE,2022-02-11,2022-02-17 09:00:00
1807,ACC101807,Commercial Account 1807,Retail,TX,ACTIVE,2022-02-12,2022-02-19 09:00:00
1808,ACC101808,Commercial Account 1808,Construction,FL,ACTIVE,2022-02-13,2022-02-21 09:00:00
1809,ACC101809,Commercial Account 1809,Manufacturing,NY,ACTIVE,2022-02-14,2022-02-23 09:00:00
1810,ACC101810,Commercial Account 1810,Technology,IL,INACTIVE,2022-02-15,2022-02-25 09:00:00
1811,ACC101811,Commercial Account 1811,Transportation,CA,ACTIVE,2022-02-16,2022-02-27 09:00:00
1812,ACC101812,Commercial Account 1812,Healthcare,TX,ACTIVE,2022-02-17,2022-03-01 09:00:00
1813,ACC101813,Commercial Account 1813,Hospitality,FL,ACTIVE,2022-02-18,2022-03-03 09:00:00
1814,ACC101814,Commercial Account 1814,Retail,NY,ACTIVE,2022-02-19,2022-03-05 09:00:00
1815,ACC101815,Commercial Account 1815,Construction,IL,ACTIVE,2022-02-20,2022-03-07 09:00:00
1816,ACC101816,Commercial Account 1816,Manufacturing,CA,ACTIVE,2022-02-21,2022-03-09 09:00:00
1817,ACC101817,Commercial Account 1817,Technology,TX,ACTIVE,2022-02-22,2022-03-11 09:00:00
1818,ACC101818,Commercial Account 1818,Transportation,FL,ACTIVE,2022-02-23,2022-03-13 09:00:00
1819,ACC101819,Commercial Account 1819,Healthcare,NY,ACTIVE,2022-02-24,2022-03-15 09:00:00
1820,ACC101820,Commercial Account 1820,Hospitality,IL,CLOSED,2022-02-25,2022-03-17 09:00:00
1821,ACC101821,Commercial Account 1821,Retail,CA,ACTIVE,2022-02-26,2022-03-19 09:00:00
1822,ACC101822,Commercial Account 1822,Construction,TX,ACTIVE,2022-02-27,2022-03-21 09:00:00
1823,ACC101823,Commercial Account 1823,Manufacturing,FL,ACTIVE,2022-02-28,2022-03-23 09:00:00
1824,ACC101824,Commercial Account 1824,Technology,NY,ACTIVE,2022-03-01,2022-03-25 09:00:00
1825,ACC101825,Commercial Account 1825,Transportation,IL,ACTIVE,2022-03-02,2022-03-27 09:00:00
1826,ACC101826,Commercial Account 1826,Healthcare,CA,ACTIVE,2022-03-03,2022-03-29 09:00:00
1827,ACC101827,Commercial Account 1827,Hospitality,TX,ACTIVE,2022-03-04,2022-03-31 09:00:00
1828,ACC101828,Commercial Account 1828,Retail,FL,ACTIVE,2022-03-05,2022-04-02 09:00:00
1829,ACC101829,Commercial Account 1829,Construction,NY,ACTIVE,2022-03-06,2022-04-04 09:00:00
1830,ACC101830,Commercial Account 1830,Manufacturing,IL,INACTIVE,2022-03-07,2022-03-07 09:00:00
1831,ACC101831,Commercial Account 1831,Technology,CA,ACTIVE,2022-03-08,2022-03-09 09:00:00
1832,ACC101832,Commercial Account 1832,Transportation,TX,ACTIVE,2022-03-09,2022-03-11 09:00:00
1833,ACC101833,Commercial Account 1833,Healthcare,FL,ACTIVE,2022-03-10,2022-03-13 09:00:00
1834,ACC101834,Commercial Account 1834,Hospitality,NY,ACTIVE,2022-03-11,2022-03-15 09:00:00
1835,ACC101835,Commercial Account 1835,Retail,IL,ACTIVE,2022-03-12,2022-03-17 09:00:00
1836,ACC101836,Commercial Account 1836,Construction,CA,ACTIVE,2022-03-13,2022-03-19 09:00:00
1837,ACC101837,Commercial Account 1837,Manufacturing,TX,ACTIVE,2022-03-14,2022-03-21 09:00:00
1838,ACC101838,Commercial Account 1838,Technology,FL,ACTIVE,2022-03-15,2022-03-23 09:00:00
1839,ACC101839,Commercial Account 1839,Transportation,NY,ACTIVE,2022-03-16,2022-03-25 09:00:00
1840,ACC101840,Commercial Account 1840,Healthcare,IL,CLOSED,2022-03-17,2022-03-27 09:00:00
1841,ACC101841,Commercial Account 1841,Hospitality,CA,ACTIVE,2022-03-18,2022-03-29 09:00:00
1842,ACC101842,Commercial Account 1842,Retail,TX,ACTIVE,2022-03-19,2022-03-31 09:00:00
1843,ACC101843,Commercial Account 1843,Construction,FL,ACTIVE,2022-03-20,2022-04-02 09:00:00
1844,ACC101844,Commercial Account 1844,Manufacturing,NY,ACTIVE,2022-03-21,2022-04-04 09:00:00
1845,ACC101845,Commercial Account 1845,Technology,IL,ACTIVE,2022-03-22,2022-04-06 09:00:00
1846,ACC101846,Commercial Account 1846,Transportation,CA,ACTIVE,2022-03-23,2022-04-08 09:00:00
1847,ACC101847,Commercial Account 1847,Healthcare,TX,ACTIVE,2022-03-24,2022-04-10 09:00:00
1848,ACC101848,Commercial Account 1848,Hospitality,FL,ACTIVE,2022-03-25,2022-04-12 09:00:00
1849,ACC101849,Commercial Account 1849,Retail,NY,ACTIVE,2022-03-26,2022-04-14 09:00:00
1850,ACC101850,Commercial Account 1850,Construction,IL,INACTIVE,2022-03-27,2022-04-16 09:00:00
1851,ACC101851,Commercial Account 1851,Manufacturing,CA,ACTIVE,2022-03-28,2022-04-18 09:00:00
1852,ACC101852,Commercial Account 1852,Technology,TX,ACTIVE,2022-03-29,2022-04-20 09:00:00
1853,ACC101853,Commercial Account 1853,Transportation,FL,ACTIVE,2022-03-30,2022-04-22 09:00:00
1854,ACC101854,Commercial Account 1854,Healthcare,NY,ACTIVE,2022-03-31,2022-04-24 09:00:00
1855,ACC101855,Commercial Account 1855,Hospitality,IL,ACTIVE,2022-04-01,2022-04-26 09:00:00
1856,ACC101856,Commercial Account 1856,Retail,CA,ACTIVE,2022-04-02,2022-04-28 09:00:00
1857,ACC101857,Commercial Account 1857,Construction,TX,ACTIVE,2022-04-03,2022-04-30 09:00:00
1858,ACC101858,Commercial Account 1858,Manufacturing,FL,ACTIVE,2022-04-04,2022-05-02 09:00:00
1859,ACC101859,Commercial Account 1859,Technology,NY,ACTIVE,2022-04-05,2022-05-04 09:00:00
1860,ACC101860,Commercial Account 1860,Transportation,IL,CLOSED,2022-04-06,2022-04-06 09:00:00
1861,ACC101861,Commercial Account 1861,Healthcare,CA,ACTIVE,2022-04-07,2022-04-08 09:00:00
1862,ACC101862,Commercial Account 1862,Hospitality,TX,ACTIVE,2022-04-08,2022-04-10 09:00:00
1863,ACC101863,Commercial Account 1863,Retail,FL,ACTIVE,2022-04-09,2022-04-12 09:00:00
1864,ACC101864,Commercial Account 1864,Construction,NY,ACTIVE,2022-04-10,2022-04-14 09:00:00
1865,ACC101865,Commercial Account 1865,Manufacturing,IL,ACTIVE,2022-04-11,2022-04-16 09:00:00
1866,ACC101866,Commercial Account 1866,Technology,CA,ACTIVE,2022-04-12,2022-04-18 09:00:00
1867,ACC101867,Commercial Account 1867,Transportation,TX,ACTIVE,2022-04-13,2022-04-20 09:00:00
1868,ACC101868,Commercial Account 1868,Healthcare,FL,ACTIVE,2022-04-14,2022-04-22 09:00:00
1869,ACC101869,Commercial Account 1869,Hospitality,NY,ACTIVE,2022-04-15,2022-04-24 09:00:00
1870,ACC101870,Commercial Account 1870,Retail,IL,INACTIVE,2022-04-16,2022-04-26 09:00:00
1871,ACC101871,Commercial Account 1871,Construction,CA,ACTIVE,2022-04-17,2022-04-28 09:00:00
1872,ACC101872,Commercial Account 1872,Manufacturing,TX,ACTIVE,2022-04-18,2022-04-30 09:00:00
1873,ACC101873,Commercial Account 1873,Technology,FL,ACTIVE,2022-04-19,2022-05-02 09:00:00
1874,ACC101874,Commercial Account 1874,Transportation,NY,ACTIVE,2022-04-20,2022-05-04 09:00:00
1875,ACC101875,Commercial Account 1875,Healthcare,IL,ACTIVE,2022-04-21,2022-05-06 09:00:00
1876,ACC101876,Commercial Account 1876,Hospitality,CA,ACTIVE,2022-04-22,2022-05-08 09:00:00
1877,ACC101877,Commercial Account 1877,Retail,TX,ACTIVE,2022-04-23,2022-05-10 09:00:00
1878,ACC101878,Commercial Account 1878,Construction,FL,ACTIVE,2022-04-24,2022-05-12 09:00:00
1879,ACC101879,Commercial Account 1879,Manufacturing,NY,ACTIVE,2022-04-25,2022-05-14 09:00:00
1880,ACC101880,Commercial Account 1880,Technology,IL,CLOSED,2022-04-26,2022-05-16 09:00:00
1881,ACC101881,Commercial Account 1881,Transportation,CA,ACTIVE,2022-04-27,2022-05-18 09:00:00
1882,ACC101882,Commercial Account 1882,Healthcare,TX,ACTIVE,2022-04-28,2022-05-20 09:00:00
1883,ACC101883,Commercial Account 1883,Hospitality,FL,ACTIVE,2022-04-29,2022-05-22 09:00:00
1884,ACC101884,Commercial Account 1884,Retail,NY,ACTIVE,2022-04-30,2022-05-24 09:00:00
1885,ACC101885,Commercial Account 1885,Construction,IL,ACTIVE,2022-05-01,2022-05-26 09:00:00
1886,ACC101886,Commercial Account 1886,Manufacturing,CA,ACTIVE,2022-05-02,2022-05-28 09:00:00
1887,ACC101887,Commercial Account 1887,Technology,TX,ACTIVE,2022-05-03,2022-05-30 09:00:00
1888,ACC101888,Commercial Account 1888,Transportation,FL,ACTIVE,2022-05-04,2022-06-01 09:00:00
1889,ACC101889,Commercial Account 1889,Healthcare,NY,ACTIVE,2022-05-05,2022-06-03 09:00:00
1890,ACC101890,Commercial Account 1890,Hospitality,IL,INACTIVE,2022-05-06,2022-05-06 09:00:00
1891,ACC101891,Commercial Account 1891,Retail,CA,ACTIVE,2022-05-07,2022-05-08 09:00:00
1892,ACC101892,Commercial Account 1892,Construction,TX,ACTIVE,2022-05-08,2022-05-10 09:00:00
1893,ACC101893,Commercial Account 1893,Manufacturing,FL,ACTIVE,2022-05-09,2022-05-12 09:00:00
1894,ACC101894,Commercial Account 1894,Technology,NY,ACTIVE,2022-05-10,2022-05-14 09:00:00
1895,ACC101895,Commercial Account 1895,Transportation,IL,ACTIVE,2022-05-11,2022-05-16 09:00:00
1896,ACC101896,Commercial Account 1896,Healthcare,CA,ACTIVE,2022-05-12,2022-05-18 09:00:00
1897,ACC101897,Commercial Account 1897,Hospitality,TX,ACTIVE,2022-05-13,2022-05-20 09:00:00
1898,ACC101898,Commercial Account 1898,Retail,FL,ACTIVE,2022-05-14,2022-05-22 09:00:00
1899,ACC101899,Commercial Account 1899,Construction,NY,ACTIVE,2022-05-15,2022-05-24 09:00:00
1900,ACC101900,Commercial Account 1900,Manufacturing,IL,CLOSED,2022-05-16,2022-05-26 09:00:00
1901,ACC101901,Commercial Account 1901,Technology,CA,ACTIVE,2022-05-17,2022-05-28 09:00:00
1902,ACC101902,Commercial Account 1902,Transportation,TX,ACTIVE,2022-05-18,2022-05-30 09:00:00
1903,ACC101903,Commercial Account 1903,Healthcare,FL,ACTIVE,2022-05-19,2022-06-01 09:00:00
1904,ACC101904,Commercial Account 1904,Hospitality,NY,ACTIVE,2022-05-20,2022-06-03 09:00:00
1905,ACC101905,Commercial Account 1905,Retail,IL,ACTIVE,2022-05-21,2022-06-05 09:00:00
1906,ACC101906,Commercial Account 1906,Construction,CA,ACTIVE,2022-05-22,2022-06-07 09:00:00
1907,ACC101907,Commercial Account 1907,Manufacturing,TX,ACTIVE,2022-05-23,2022-06-09 09:00:00
1908,ACC101908,Commercial Account 1908,Technology,FL,ACTIVE,2022-05-24,2022-06-11 09:00:00
1909,ACC101909,Commercial Account 1909,Transportation,NY,ACTIVE,2022-05-25,2022-06-13 09:00:00
1910,ACC101910,Commercial Account 1910,Healthcare,IL,INACTIVE,2022-05-26,2022-06-15 09:00:00
1911,ACC101911,Commercial Account 1911,Hospitality,CA,ACTIVE,2022-05-27,2022-06-17 09:00:00
1912,ACC101912,Commercial Account 1912,Retail,TX,ACTIVE,2022-05-28,2022-06-19 09:00:00
1913,ACC101913,Commercial Account 1913,Construction,FL,ACTIVE,2022-05-29,2022-06-21 09:00:00
1914,ACC101914,Commercial Account 1914,Manufacturing,NY,ACTIVE,2022-05-30,2022-06-23 09:00:00
1915,ACC101915,Commercial Account 1915,Technology,IL,ACTIVE,2022-05-31,2022-06-25 09:00:00
1916,ACC101916,Commercial Account 1916,Transportation,CA,ACTIVE,2022-06-01,2022-06-27 09:00:00
1917,ACC101917,Commercial Account 1917,Healthcare,TX,ACTIVE,2022-06-02,2022-06-29 09:00:00
1918,ACC101918,Commercial Account 1918,Hospitality,FL,ACTIVE,2022-06-03,2022-07-01 09:00:00
1919,ACC101919,Commercial Account 1919,Retail,NY,ACTIVE,2022-06-04,2022-07-03 09:00:00
1920,ACC101920,Commercial Account 1920,Construction,IL,CLOSED,2022-06-05,2022-06-05 09:00:00
1921,ACC101921,Commercial Account 1921,Manufacturing,CA,ACTIVE,2022-06-06,2022-06-07 09:00:00
1922,ACC101922,Commercial Account 1922,Technology,TX,ACTIVE,2022-06-07,2022-06-09 09:00:00
1923,ACC101923,Commercial Account 1923,Transportation,FL,ACTIVE,2022-06-08,2022-06-11 09:00:00
1924,ACC101924,Commercial Account 1924,Healthcare,NY,ACTIVE,2022-06-09,2022-06-13 09:00:00
1925,ACC101925,Commercial Account 1925,Hospitality,IL,ACTIVE,2022-06-10,2022-06-15 09:00:00
1926,ACC101926,Commercial Account 1926,Retail,CA,ACTIVE,2022-06-11,2022-06-17 09:00:00
1927,ACC101927,Commercial Account 1927,Construction,TX,ACTIVE,2022-06-12,2022-06-19 09:00:00
1928,ACC101928,Commercial Account 1928,Manufacturing,FL,ACTIVE,2022-06-13,2022-06-21 09:00:00
1929,ACC101929,Commercial Account 1929,Technology,NY,ACTIVE,2022-06-14,2022-06-23 09:00:00
1930,ACC101930,Commercial Account 1930,Transportation,IL,INACTIVE,2022-06-15,2022-06-25 09:00:00
1931,ACC101931,Commercial Account 1931,Healthcare,CA,ACTIVE,2022-06-16,2022-06-27 09:00:00
1932,ACC101932,Commercial Account 1932,Hospitality,TX,ACTIVE,2022-06-17,2022-06-29 09:00:00
1933,ACC101933,Commercial Account 1933,Retail,FL,ACTIVE,2022-06-18,2022-07-01 09:00:00
1934,ACC101934,Commercial Account 1934,Construction,NY,ACTIVE,2022-06-19,2022-07-03 09:00:00
1935,ACC101935,Commercial Account 1935,Manufacturing,IL,ACTIVE,2022-06-20,2022-07-05 09:00:00
1936,ACC101936,Commercial Account 1936,Technology,CA,ACTIVE,2022-06-21,2022-07-07 09:00:00
1937,ACC101937,Commercial Account 1937,Transportation,TX,ACTIVE,2022-06-22,2022-07-09 09:00:00
1938,ACC101938,Commercial Account 1938,Healthcare,FL,ACTIVE,2022-06-23,2022-07-11 09:00:00
1939,ACC101939,Commercial Account 1939,Hospitality,NY,ACTIVE,2022-06-24,2022-07-13 09:00:00
1940,ACC101940,Commercial Account 1940,Retail,IL,CLOSED,2022-06-25,2022-07-15 09:00:00
1941,ACC101941,Commercial Account 1941,Construction,CA,ACTIVE,2022-06-26,2022-07-17 09:00:00
1942,ACC101942,Commercial Account 1942,Manufacturing,TX,ACTIVE,2022-06-27,2022-07-19 09:00:00
1943,ACC101943,Commercial Account 1943,Technology,FL,ACTIVE,2022-06-28,2022-07-21 09:00:00
1944,ACC101944,Commercial Account 1944,Transportation,NY,ACTIVE,2022-06-29,2022-07-23 09:00:00
1945,ACC101945,Commercial Account 1945,Healthcare,IL,ACTIVE,2022-06-30,2022-07-25 09:00:00
1946,ACC101946,Commercial Account 1946,Hospitality,CA,ACTIVE,2022-07-01,2022-07-27 09:00:00
1947,ACC101947,Commercial Account 1947,Retail,TX,ACTIVE,2022-07-02,2022-07-29 09:00:00
1948,ACC101948,Commercial Account 1948,Construction,FL,ACTIVE,2022-07-03,2022-07-31 09:00:00
1949,ACC101949,Commercial Account 1949,Manufacturing,NY,ACTIVE,2022-07-04,2022-08-02 09:00:00
1950,ACC101950,Commercial Account 1950,Technology,IL,INACTIVE,2022-07-05,2022-07-05 09:00:00
1951,ACC101951,Commercial Account 1951,Transportation,CA,ACTIVE,2022-07-06,2022-07-07 09:00:00
1952,ACC101952,Commercial Account 1952,Healthcare,TX,ACTIVE,2022-07-07,2022-07-09 09:00:00
1953,ACC101953,Commercial Account 1953,Hospitality,FL,ACTIVE,2022-07-08,2022-07-11 09:00:00
1954,ACC101954,Commercial Account 1954,Retail,NY,ACTIVE,2022-07-09,2022-07-13 09:00:00
1955,ACC101955,Commercial Account 1955,Construction,IL,ACTIVE,2022-07-10,2022-07-15 09:00:00
1956,ACC101956,Commercial Account 1956,Manufacturing,CA,ACTIVE,2022-07-11,2022-07-17 09:00:00
1957,ACC101957,Commercial Account 1957,Technology,TX,ACTIVE,2022-07-12,2022-07-19 09:00:00
1958,ACC101958,Commercial Account 1958,Transportation,FL,ACTIVE,2022-07-13,2022-07-21 09:00:00
1959,ACC101959,Commercial Account 1959,Healthcare,NY,ACTIVE,2022-07-14,2022-07-23 09:00:00
1960,ACC101960,Commercial Account 1960,Hospitality,IL,CLOSED,2022-07-15,2022-07-25 09:00:00
1961,ACC101961,Commercial Account 1961,Retail,CA,ACTIVE,2022-07-16,2022-07-27 09:00:00
1962,ACC101962,Commercial Account 1962,Construction,TX,ACTIVE,2022-07-17,2022-07-29 09:00:00
1963,ACC101963,Commercial Account 1963,Manufacturing,FL,ACTIVE,2022-07-18,2022-07-31 09:00:00
1964,ACC101964,Commercial Account 1964,Technology,NY,ACTIVE,2022-07-19,2022-08-02 09:00:00
1965,ACC101965,Commercial Account 1965,Transportation,IL,ACTIVE,2022-07-20,2022-08-04 09:00:00
1966,ACC101966,Commercial Account 1966,Healthcare,CA,ACTIVE,2022-07-21,2022-08-06 09:00:00
1967,ACC101967,Commercial Account 1967,Hospitality,TX,ACTIVE,2022-07-22,2022-08-08 09:00:00
1968,ACC101968,Commercial Account 1968,Retail,FL,ACTIVE,2022-07-23,2022-08-10 09:00:00
1969,ACC101969,Commercial Account 1969,Construction,NY,ACTIVE,2022-07-24,2022-08-12 09:00:00
1970,ACC101970,Commercial Account 1970,Manufacturing,IL,INACTIVE,2022-07-25,2022-08-14 09:00:00
1971,ACC101971,Commercial Account 1971,Technology,CA,ACTIVE,2022-07-26,2022-08-16 09:00:00
1972,ACC101972,Commercial Account 1972,Transportation,TX,ACTIVE,2022-07-27,2022-08-18 09:00:00
1973,ACC101973,Commercial Account 1973,Healthcare,FL,ACTIVE,2022-07-28,2022-08-20 09:00:00
1974,ACC101974,Commercial Account 1974,Hospitality,NY,ACTIVE,2022-07-29,2022-08-22 09:00:00
1975,ACC101975,Commercial Account 1975,Retail,IL,ACTIVE,2022-07-30,2022-08-24 09:00:00
1976,ACC101976,Commercial Account 1976,Construction,CA,ACTIVE,2022-07-31,2022-08-26 09:00:00
1977,ACC101977,Commercial Account 1977,Manufacturing,TX,ACTIVE,2022-08-01,2022-08-28 09:00:00
1978,ACC101978,Commercial Account 1978,Technology,FL,ACTIVE,2022-08-02,2022-08-30 09:00:00
1979,ACC101979,Commercial Account 1979,Transportation,NY,ACTIVE,2022-08-03,2022-09-01 09:00:00
1980,ACC101980,Commercial Account 1980,Healthcare,IL,CLOSED,2022-08-04,2022-08-04 09:00:00
1981,ACC101981,Commercial Account 1981,Hospitality,CA,ACTIVE,2022-08-05,2022-08-06 09:00:00
1982,ACC101982,Commercial Account 1982,Retail,TX,ACTIVE,2022-08-06,2022-08-08 09:00:00
1983,ACC101983,Commercial Account 1983,Construction,FL,ACTIVE,2022-08-07,2022-08-10 09:00:00
1984,ACC101984,Commercial Account 1984,Manufacturing,NY,ACTIVE,2022-08-08,2022-08-12 09:00:00
1985,ACC101985,Commercial Account 1985,Technology,IL,ACTIVE,2022-08-09,2022-08-14 09:00:00
1986,ACC101986,Commercial Account 1986,Transportation,CA,ACTIVE,2022-08-10,2022-08-16 09:00:00
1987,ACC101987,Commercial Account 1987,Healthcare,TX,ACTIVE,2022-08-11,2022-08-18 09:00:00
1988,ACC101988,Commercial Account 1988,Hospitality,FL,ACTIVE,2022-08-12,2022-08-20 09:00:00
1989,ACC101989,Commercial Account 1989,Retail,NY,ACTIVE,2022-08-13,2022-08-22 09:00:00
1990,ACC101990,Commercial Account 1990,Construction,IL,INACTIVE,2022-08-14,2022-08-24 09:00:00
1991,ACC101991,Commercial Account 1991,Manufacturing,CA,ACTIVE,2022-08-15,2022-08-26 09:00:00
1992,ACC101992,Commercial Account 1992,Technology,TX,ACTIVE,2022-08-16,2022-08-28 09:00:00
1993,ACC101993,Commercial Account 1993,Transportation,FL,ACTIVE,2022-08-17,2022-08-30 09:00:00
