claim_id,policy_id,claim_number,claim_date,claim_status,claim_type,paid_amount,reserve_amount,recovery_amount,incurred_amount,loss_date,reported_date
1772,1772,CLM0001772,2024-05-22,UNDER_REVIEW,Collision,14698.93,12900.63,1817.8,25781.76,2024-05-17,2024-05-25
1773,1773,CLM0001773,2024-05-23,APPROVED,Fire,14656.55,16624.9,1241.69,30039.76,2024-05-22,2024-05-27
1774,1774,CLM0001774,2024-05-24,REJECTED,Flood,13569.29,7688.22,2670.51,18587.0,2024-05-20,2024-05-28
1775,1775,CLM0001775,2024-05-25,CLOSED,Theft,7356.64,8166.93,4553.92,10969.65,2024-05-14,2024-05-29
1776,1776,CLM0001776,2024-05-26,OPEN,Liability,8073.14,5641.07,495.05,13219.16,2024-05-25,2024-05-27
1777,1777,CLM0001777,2024-05-27,UNDER_REVIEW,Glass,551.01,3970.85,4280.43,241.43,2024-05-21,2024-05-28
1778,1778,CLM0001778,2024-05-28,APPROVED,Windstorm,9032.17,5792.98,1795.33,13029.82,2024-05-24,2024-06-02
1779,1779,CLM0001779,2024-05-29,REJECTED,Collision,9334.69,2321.81,1274.84,10381.66,2024-05-17,2024-06-03
1780,1780,CLM0001780,2024-05-30,CLOSED,Fire,13554.9,10301.45,416.27,23440.08,2024-05-22,2024-06-04
1781,1781,CLM0001781,2024-05-31,OPEN,Flood,6380.15,17515.63,2679.52,21216.26,2024-05-29,2024-06-05
1782,1782,CLM0001782,2024-06-01,UNDER_REVIEW,Theft,10990.12,24886.3,3484.01,32392.41,2024-05-26,2024-06-06
1783,1783,CLM0001783,2024-06-02,APPROVED,Liability,5582.13,16604.29,4102.54,18083.88,2024-05-28,2024-06-05
1784,1784,CLM0001784,2024-06-03,REJECTED,Glass,12323.52,8250.83,3938.92,16635.43,2024-05-22,2024-06-03
1785,1785,CLM0001785,2024-06-04,CLOSED,Windstorm,14460.27,6563.69,1350.63,19673.33,2024-06-01,2024-06-09
1786,1786,CLM0001786,2024-06-05,OPEN,Collision,8225.53,2116.0,3200.89,7140.64,2024-05-25,2024-06-07
1787,1787,CLM0001787,2024-06-06,UNDER_REVIEW,Fire,11671.06,4085.08,3990.49,11765.65,2024-05-29,2024-06-06
1788,1788,CLM0001788,2024-06-07,APPROVED,Flood,1469.2,24497.39,1111.13,24855.46,2024-06-04,2024-06-07
1789,1789,CLM0001789,2024-06-08,REJECTED,Theft,2635.97,18344.02,1532.75,19447.24,2024-05-24,2024-06-08
1790,1790,CLM0001790,2024-06-09,CLOSED,Liability,7934.4,17661.16,4326.99,21268.57,2024-06-01,2024-06-13
1791,1791,CLM0001791,2024-06-10,OPEN,Glass,1485.99,1675.1,1589.98,1571.11,2024-05-29,2024-06-11
1792,1792,CLM0001792,2024-06-11,UNDER_REVIEW,Windstorm,5177.59,18661.78,4840.0,18999.37,2024-05-30,2024-06-14
1793,1793,CLM0001793,2024-06-12,APPROVED,Collision,8884.65,6847.0,3433.29,12298.36,2024-06-08,2024-06-17
1794,1794,CLM0001794,2024-06-13,REJECTED,Fire,1895.53,9780.62,3677.11,7999.04,2024-06-12,2024-06-18
1795,1795,CLM0001795,2024-06-14,CLOSED,Flood,9587.9,9568.69,3887.64,15268.95,2024-06-01,2024-06-19
1796,1796,CLM0001796,2024-06-15,OPEN,Theft,6866.8,11254.52,1770.01,16351.31,2024-06-01,2024-06-19
1797,1797,CLM0001797,2024-06-16,UNDER_REVIEW,Liability,4302.29,23839.1,2602.97,25538.42,2024-06-09,2024-06-18
1798,1798,CLM0001798,2024-06-17,APPROVED,Glass,9534.53,2630.09,1528.31,10636.31,2024-06-07,2024-06-17
1799,1799,CLM0001799,2024-06-18,REJECTED,Windstorm,9520.15,2378.98,1200.18,10698.95,2024-06-16,2024-06-19
1800,1800,CLM0001800,2022-01-01,CLOSED,Collision,8629.75,2572.34,1429.25,9772.84,2021-12-17,2022-01-01
1801,1801,CLM0001801,2022-01-02,OPEN,Fire,14432.49,10887.6,2543.41,22776.68,2021-12-29,2022-01-05
1802,1802,CLM0001802,2022-01-03,UNDER_REVIEW,Flood,7467.08,17285.49,3383.87,21368.7,2021-12-31,2022-01-06
1803,1803,CLM0001803,2022-01-04,APPROVED,Theft,208.5,5159.51,4156.99,1211.02,2022-01-04,2022-01-09
1804,1804,CLM0001804,2022-01-05,REJECTED,Liability,6374.68,13590.96,1725.3,18240.34,2022-01-04,2022-01-09
1805,1805,CLM0001805,2022-01-06,CLOSED,Glass,6729.78,4629.04,4650.93,6707.89,2021-12-30,2022-01-07
1806,1806,CLM0001806,2022-01-07,OPEN,Windstorm,1126.84,21065.52,2568.42,19623.94,2022-01-06,2022-01-10
1807,1807,CLM0001807,2022-01-08,UNDER_REVIEW,Collision,7432.62,4676.86,4848.64,7260.84,2021-12-29,2022-01-13
1808,1808,CLM0001808,2022-01-09,APPROVED,Fire,3746.48,13708.43,3832.07,13622.84,2022-01-06,2022-01-11
1809,1809,CLM0001809,2022-01-10,REJECTED,Flood,4487.67,7691.85,1065.33,11114.19,2021-12-29,2022-01-11
1810,1810,CLM0001810,2022-01-11,CLOSED,Theft,13845.85,23263.17,4795.67,32313.35,2022-01-10,2022-01-14
1811,1811,CLM0001811,2022-01-12,OPEN,Liability,13387.41,21284.62,287.48,34384.55,2022-01-12,2022-01-16
1812,1812,CLM0001812,2022-01-13,UNDER_REVIEW,Glass,6905.31,7809.59,535.82,14179.08,2022-01-02,2022-01-18
1813,1813,CLM0001813,2022-01-14,APPROVED,Windstorm,2792.37,9186.04,506.69,11471.72,2021-12-30,2022-01-15
1814,1814,CLM0001814,2022-01-15,REJECTED,Collision,1271.16,13100.81,768.55,13603.42,2022-01-12,2022-01-18
1815,1815,CLM0001815,2022-01-16,CLOSED,Fire,103.66,19351.47,1250.67,18204.46,2022-01-01,2022-01-19
1816,1816,CLM0001816,2022-01-17,OPEN,Flood,5614.64,9430.14,4460.97,10583.81,2022-01-09,2022-01-17
1817,1817,CLM0001817,2022-01-18,UNDER_REVIEW,Theft,14840.54,16578.85,2196.78,29222.61,2022-01-14,2022-01-20
1818,1818,CLM0001818,2022-01-19,APPROVED,Liability,11206.37,642.35,4417.88,7430.84,2022-01-13,2022-01-19
1819,1819,CLM0001819,2022-01-20,REJECTED,Glass,2843.51,1486.28,1972.73,2357.06,2022-01-10,2022-01-20
1820,1820,CLM0001820,2022-01-21,CLOSED,Windstorm,2404.69,5375.3,2396.47,5383.52,2022-01-13,2022-01-21
1821,1821,CLM0001821,2022-01-22,OPEN,Collision,6316.43,13978.03,3999.1,16295.36,2022-01-18,2022-01-24
1822,1822,CLM0001822,2022-01-23,UNDER_REVIEW,Fire,11266.35,19618.27,1999.38,28885.24,2022-01-11,2022-01-24
1823,1823,CLM0001823,2022-01-24,APPROVED,Flood,1645.99,3143.05,105.76,4683.28,2022-01-20,2022-01-26
1824,1824,CLM0001824,2022-01-25,REJECTED,Theft,7500.01,19300.93,1182.52,25618.42,2022-01-15,2022-01-28
1825,1825,CLM0001825,2022-01-26,CLOSED,Liability,14646.58,18567.07,2171.64,31042.01,2022-01-17,2022-01-28
1826,1826,CLM0001826,2022-01-27,OPEN,Glass,7288.94,19142.05,1238.74,25192.25,2022-01-23,2022-02-01
1827,1827,CLM0001827,2022-01-28,UNDER_REVIEW,Windstorm,7668.6,6611.94,3833.64,10446.9,2022-01-20,2022-02-02
1828,1828,CLM0001828,2022-01-29,APPROVED,Collision,3710.32,20604.93,992.06,23323.19,2022-01-26,2022-02-03
1829,1829,CLM0001829,2022-01-30,REJECTED,Fire,10956.85,15471.96,943.34,25485.47,2022-01-26,2022-01-31
1830,1830,CLM0001830,2022-01-31,CLOSED,Flood,1806.92,10331.44,1369.31,10769.05,2022-01-25,2022-02-01
1831,1831,CLM0001831,2022-02-01,OPEN,Theft,6394.54,15603.45,454.68,21543.31,2022-01-31,2022-02-04
1832,1832,CLM0001832,2022-02-02,UNDER_REVIEW,Liability,6109.46,8007.93,3166.55,10950.84,2022-01-26,2022-02-03
1833,1833,CLM0001833,2022-02-03,APPROVED,Glass,5042.67,12240.28,2549.32,14733.63,2022-02-02,2022-02-05
1834,1834,CLM0001834,2022-02-04,REJECTED,Windstorm,1650.82,9407.62,4714.99,6343.45,2022-01-22,2022-02-05
1835,1835,CLM0001835,2022-02-05,CLOSED,Collision,4797.61,1665.13,204.45,6258.29,2022-02-04,2022-02-10
1836,1836,CLM0001836,2022-02-06,OPEN,Fire,11171.32,5693.45,2360.29,14504.48,2022-02-03,2022-02-09
1837,1837,CLM0001837,2022-02-07,UNDER_REVIEW,Flood,2772.6,23734.04,1817.91,24688.73,2022-01-29,2022-02-07
1838,1838,CLM0001838,2022-02-08,APPROVED,Theft,1453.31,834.71,2758.84,-470.82,2022-02-04,2022-02-10
1839,1839,CLM0001839,2022-02-09,REJECTED,Liability,5408.53,20345.86,3714.66,22039.73,2022-01-29,2022-02-10
1840,1840,CLM0001840,2022-02-10,CLOSED,Glass,9753.73,5645.82,1920.25,13479.3,2022-02-07,2022-02-11
1841,1841,CLM0001841,2022-02-11,OPEN,Windstorm,9443.38,15244.96,205.19,24483.15,2022-02-05,2022-02-12
1842,1842,CLM0001842,2022-02-12,UNDER_REVIEW,Collision,10569.9,23174.77,374.4,33370.27,2022-02-02,2022-02-14
1843,1843,CLM0001843,2022-02-13,APPROVED,Fire,10880.26,24746.29,1010.0,34616.55,2022-02-09,2022-02-13
1844,1844,CLM0001844,2022-02-14,REJECTED,Flood,1917.48,10746.21,3558.02,9105.67,2022-02-03,2022-02-16
1845,1845,CLM0001845,2022-02-15,CLOSED,Theft,6727.23,18074.48,4554.25,20247.46,2022-02-13,2022-02-18
1846,1846,CLM0001846,2022-02-16,OPEN,Liability,6285.06,23317.64,2519.35,27083.35,2022-02-16,2022-02-17
1847,1847,CLM0001847,2022-02-17,UNDER_REVIEW,Glass,8987.3,17569.3,644.67,25911.93,2022-02-16,2022-02-21
1848,1848,CLM0001848,2022-02-18,APPROVED,Windstorm,911.9,24325.61,950.95,24286.56,2022-02-06,2022-02-21
1849,1849,CLM0001849,2022-02-19,REJECTED,Collision,10270.41,21821.27,4857.69,27233.99,2022-02-14,2022-02-22
1850,1850,CLM0001850,2022-02-20,CLOSED,Fire,11260.92,9911.69,3896.86,17275.75,2022-02-08,2022-02-24
1851,1851,CLM0001851,2022-02-21,OPEN,Flood,4072.41,5009.63,800.02,8282.02,2022-02-15,2022-02-25
1852,1852,CLM0001852,2022-02-22,UNDER_REVIEW,Theft,10450.83,22039.3,3953.23,28536.9,2022-02-08,2022-02-26
1853,1853,CLM0001853,2022-02-23,APPROVED,Liability,10616.31,13364.29,1517.05,22463.55,2022-02-16,2022-02-25
1854,1854,CLM0001854,2022-02-24,REJECTED,Glass,10623.82,14027.7,855.55,23795.97,2022-02-23,2022-02-28
1855,1855,CLM0001855,2022-02-25,CLOSED,Windstorm,3573.25,1457.72,740.7,4290.27,2022-02-17,2022-02-26
1856,1856,CLM0001856,2022-02-26,OPEN,Collision,4056.52,19870.22,3212.07,20714.67,2022-02-19,2022-02-27
1857,1857,CLM0001857,2022-02-27,UNDER_REVIEW,Fire,8018.92,534.3,1737.31,6815.91,2022-02-16,2022-03-01
1858,1858,CLM0001858,2022-02-28,APPROVED,Flood,1248.69,17783.81,2746.38,16286.12,2022-02-24,2022-03-03
1859,1859,CLM0001859,2022-03-01,REJECTED,Theft,13475.04,7724.94,4926.31,16273.67,2022-03-01,2022-03-03
1860,1860,CLM0001860,2022-03-02,CLOSED,Liability,3289.19,24148.07,883.68,26553.58,2022-03-02,2022-03-06
1861,1861,CLM0001861,2022-03-03,OPEN,Glass,9859.76,21765.56,4695.08,26930.24,2022-02-28,2022-03-08
1862,1862,CLM0001862,2022-03-04,UNDER_REVIEW,Windstorm,11186.55,9858.53,3269.12,17775.96,2022-02-26,2022-03-07
1863,1863,CLM0001863,2022-03-05,APPROVED,Collision,3309.59,7085.44,2908.32,7486.71,2022-02-21,2022-03-06
1864,1864,CLM0001864,2022-03-06,REJECTED,Fire,6690.84,18380.39,2169.52,22901.71,2022-03-02,2022-03-09
1865,1865,CLM0001865,2022-03-07,CLOSED,Flood,1405.37,4947.08,925.14,5427.31,2022-03-02,2022-03-08
1866,1866,CLM0001866,2022-03-08,OPEN,Theft,8544.87,23612.2,902.03,31255.04,2022-02-27,2022-03-08
1867,1867,CLM0001867,2022-03-09,UNDER_REVIEW,Liability,4652.4,22188.7,4087.5,22753.6,2022-03-03,2022-03-09
1868,1868,CLM0001868,2022-03-10,APPROVED,Glass,2152.84,10946.68,2275.12,10824.4,2022-02-26,2022-03-10
1869,1869,CLM0001869,2022-03-11,REJECTED,Windstorm,10864.6,3863.64,3752.22,10976.02,2022-03-11,2022-03-15
1870,1870,CLM0001870,2022-03-12,CLOSED,Collision,1495.95,9907.77,550.18,10853.54,2022-03-12,2022-03-17
1871,1871,CLM0001871,2022-03-13,OPEN,Fire,14020.17,3738.39,3850.59,13907.97,2022-03-05,2022-03-14
1872,1872,CLM0001872,2022-03-14,UNDER_REVIEW,Flood,14078.98,15191.11,3962.0,25308.09,2022-03-14,2022-03-14
1873,1873,CLM0001873,2022-03-15,APPROVED,Theft,8135.55,20547.26,4263.6,24419.21,2022-03-13,2022-03-16
1874,1874,CLM0001874,2022-03-16,REJECTED,Liability,2088.45,19111.96,4461.95,16738.46,2022-03-11,2022-03-18
1875,1875,CLM0001875,2022-03-17,CLOSED,Glass,4976.34,4285.58,279.38,8982.54,2022-03-09,2022-03-22
1876,1876,CLM0001876,2022-03-18,OPEN,Windstorm,8154.19,1019.59,222.63,8951.15,2022-03-09,2022-03-18
1877,1877,CLM0001877,2022-03-19,UNDER_REVIEW,Collision,7673.14,20993.84,709.18,27957.8,2022-03-12,2022-03-19
1878,1878,CLM0001878,2022-03-20,APPROVED,Fire,3400.13,9941.88,1766.55,11575.46,2022-03-11,2022-03-21
1879,1879,CLM0001879,2022-03-21,REJECTED,Flood,13825.36,17268.23,3433.83,27659.76,2022-03-18,2022-03-24
1880,1880,CLM0001880,2022-03-22,CLOSED,Theft,2543.39,3198.32,508.68,5233.03,2022-03-13,2022-03-24
1881,1881,CLM0001881,2022-03-23,OPEN,Liability,1144.35,8676.26,1802.47,8018.14,2022-03-21,2022-03-23
1882,1882,CLM0001882,2022-03-24,UNDER_REVIEW,Glass,9067.6,4862.66,2652.4,11277.86,2022-03-19,2022-03-29
1883,1883,CLM0001883,2022-03-25,APPROVED,Windstorm,6378.67,22381.38,3435.8,25324.25,2022-03-16,2022-03-27
1884,1884,CLM0001884,2022-03-26,REJECTED,Collision,13131.03,7141.79,2496.25,17776.57,2022-03-15,2022-03-28
1885,1885,CLM0001885,2022-03-27,CLOSED,Fire,12160.79,17927.01,381.85,29705.95,2022-03-27,2022-03-28
1886,1886,CLM0001886,2022-03-28,OPEN,Flood,11666.76,4091.43,738.9,15019.29,2022-03-14,2022-04-02
1887,1887,CLM0001887,2022-03-29,UNDER_REVIEW,Theft,11952.76,24420.31,4073.25,32299.82,2022-03-26,2022-04-02
1888,1888,CLM0001888,2022-03-30,APPROVED,Liability,6411.8,18304.34,723.34,23992.8,2022-03-20,2022-03-31
1889,1889,CLM0001889,2022-03-31,REJECTED,Glass,2728.09,9932.93,1596.58,11064.44,2022-03-18,2022-04-03
1890,1890,CLM0001890,2022-04-01,CLOSED,Windstorm,10401.31,10641.64,3967.51,17075.44,2022-03-22,2022-04-02
1891,1891,CLM0001891,2022-04-02,OPEN,Collision,12032.11,16521.88,1229.54,27324.45,2022-03-20,2022-04-06
1892,1892,CLM0001892,2022-04-03,UNDER_REVIEW,Fire,7456.53,13577.38,2662.37,18371.54,2022-03-27,2022-04-06
1893,1893,CLM0001893,2022-04-04,APPROVED,Flood,1254.27,18015.57,2634.73,16635.11,2022-03-28,2022-04-09
1894,1894,CLM0001894,2022-04-05,REJECTED,Theft,1308.75,9361.88,1016.4,9654.23,2022-04-05,2022-04-07
1895,1895,CLM0001895,2022-04-06,CLOSED,Liability,8375.62,23961.59,4604.52,27732.69,2022-04-05,2022-04-08
1896,1896,CLM0001896,2022-04-07,OPEN,Glass,5412.88,21308.56,3893.23,22828.21,2022-04-03,2022-04-09
1897,1897,CLM0001897,2022-04-08,UNDER_REVIEW,Windstorm,6905.83,20963.68,2757.5,25112.01,2022-03-26,2022-04-09
1898,1898,CLM0001898,2022-04-09,APPROVED,Collision,3161.06,6002.39,3734.98,5428.47,2022-04-06,2022-04-14
1899,1899,CLM0001899,2022-04-10,REJECTED,Fire,10559.44,9747.79,131.73,20175.5,2022-03-28,2022-04-12
1900,1900,CLM0001900,2022-04-11,CLOSED,Flood,811.25,3097.24,2908.04,1000.45,2022-03-27,2022-04-15
1901,1901,CLM0001901,2022-04-12,OPEN,Theft,13057.15,1239.55,1826.22,12470.48,2022-04-10,2022-04-13
1902,1902,CLM0001902,2022-04-13,UNDER_REVIEW,Liability,1155.98,14444.99,4068.56,11532.41,2022-04-09,2022-04-14
1903,1903,CLM0001903,2022-04-14,APPROVED,Glass,7046.47,3932.75,2637.25,8341.97,2022-04-05,2022-04-17
1904,1904,CLM0001904,2022-04-15,REJECTED,Windstorm,6172.84,8764.76,3906.98,11030.62,2022-04-15,2022-04-17
1905,1905,CLM0001905,2022-04-16,CLOSED,Collision,1669.0,1970.02,3212.27,426.75,2022-04-11,2022-04-20
1906,1906,CLM0001906,2022-04-17,OPEN,Fire,2405.23,10211.57,2118.1,10498.7,2022-04-03,2022-04-21
1907,1907,CLM0001907,2022-04-18,UNDER_REVIEW,Flood,10671.1,6822.33,2860.33,14633.1,2022-04-09,2022-04-23
1908,1908,CLM0001908,2022-04-19,APPROVED,Theft,3409.72,23320.53,1359.14,25371.11,2022-04-17,2022-04-23
1909,1909,CLM0001909,2022-04-20,REJECTED,Liability,5663.4,23801.29,3715.67,25749.02,2022-04-08,2022-04-24
1910,1910,CLM0001910,2022-04-21,CLOSED,Glass,839.95,10111.13,4112.52,6838.56,2022-04-19,2022-04-26
1911,1911,CLM0001911,2022-04-22,OPEN,Windstorm,7026.54,8173.15,3209.45,11990.24,2022-04-10,2022-04-23
1912,1912,CLM0001912,2022-04-23,UNDER_REVIEW,Collision,820.07,9601.21,2121.11,8300.17,2022-04-15,2022-04-23
1913,1913,CLM0001913,2022-04-24,APPROVED,Fire,1566.0,9386.19,3893.99,7058.2,2022-04-14,2022-04-24
1914,1914,CLM0001914,2022-04-25,REJECTED,Flood,3592.95,4487.63,532.32,7548.26,2022-04-19,2022-04-29
1915,1915,CLM0001915,2022-04-26,CLOSED,Theft,164.66,22787.33,938.72,22013.27,2022-04-20,2022-05-01
1916,1916,CLM0001916,2022-04-27,OPEN,Liability,13938.03,6388.21,425.2,19901.04,2022-04-26,2022-05-01
1917,1917,CLM0001917,2022-04-28,UNDER_REVIEW,Glass,14797.41,12353.27,240.24,26910.44,2022-04-26,2022-04-30
1918,1918,CLM0001918,2022-04-29,APPROVED,Windstorm,127.18,9237.9,1412.01,7953.07,2022-04-17,2022-05-03
1919,1919,CLM0001919,2022-04-30,REJECTED,Collision,2923.26,18920.14,3628.44,18214.96,2022-04-26,2022-05-05
1920,1920,CLM0001920,2022-05-01,CLOSED,Fire,10120.3,8617.3,4482.56,14255.04,2022-04-28,2022-05-05
1921,1921,CLM0001921,2022-05-02,OPEN,Flood,12112.41,4179.57,2935.88,13356.1,2022-04-20,2022-05-05
1922,1922,CLM0001922,2022-05-03,UNDER_REVIEW,Theft,8795.37,21374.66,1450.6,28719.43,2022-04-29,2022-05-08
1923,1923,CLM0001923,2022-05-04,APPROVED,Liability,6946.59,22187.49,466.45,28667.63,2022-04-27,2022-05-05
1924,1924,CLM0001924,2022-05-05,REJECTED,Glass,12112.14,16528.39,3844.13,24796.4,2022-04-30,2022-05-09
1925,1925,CLM0001925,2022-05-06,CLOSED,Windstorm,7744.51,18353.66,3256.97,22841.2,2022-04-26,2022-05-09
1926,1926,CLM0001926,2022-05-07,OPEN,Collision,11780.28,8806.01,1801.58,18784.71,2022-04-24,2022-05-07
1927,1927,CLM0001927,2022-05-08,UNDER_REVIEW,Fire,13360.2,19467.29,1938.17,30889.32,2022-05-02,2022-05-12
1928,1928,CLM0001928,2022-05-09,APPROVED,Flood,9103.16,23971.38,2834.5,30240.04,2022-04-24,2022-05-09
1929,1929,CLM0001929,2022-05-10,REJECTED,Theft,12070.9,3994.25,4352.29,11712.86,2022-05-08,2022-05-13
1930,1930,CLM0001930,2022-05-11,CLOSED,Liability,1411.71,8186.11,4670.28,4927.54,2022-05-06,2022-05-11
1931,1931,CLM0001931,2022-05-12,OPEN,Glass,4201.76,9401.54,446.15,13157.15,2022-05-07,2022-05-17
1932,1932,CLM0001932,2022-05-13,UNDER_REVIEW,Windstorm,11579.11,6819.63,2366.3,16032.44,2022-05-05,2022-05-16
1933,1933,CLM0001933,2022-05-14,APPROVED,Collision,9754.38,3940.96,619.83,13075.51,2022-04-29,2022-05-14
1934,1934,CLM0001934,2022-05-15,REJECTED,Fire,5452.08,7522.31,2045.17,10929.22,2022-05-11,2022-05-18
1935,1935,CLM0001935,2022-05-16,CLOSED,Flood,5500.98,21198.47,4760.22,21939.23,2022-05-05,2022-05-16
1936,1936,CLM0001936,2022-05-17,OPEN,Theft,10233.01,12895.59,1314.14,21814.46,2022-05-16,2022-05-21
1937,1937,CLM0001937,2022-05-18,UNDER_REVIEW,Liability,14661.47,1897.94,3952.95,12606.46,2022-05-18,2022-05-19
1938,1938,CLM0001938,2022-05-19,APPROVED,Glass,12795.9,7621.18,791.03,19626.05,2022-05-07,2022-05-19
1939,1939,CLM0001939,2022-05-20,REJECTED,Windstorm,3345.77,21916.89,3345.75,21916.91,2022-05-09,2022-05-23
1940,1940,CLM0001940,2022-05-21,CLOSED,Collision,7027.33,13610.34,4091.45,16546.22,2022-05-18,2022-05-21
1941,1941,CLM0001941,2022-05-22,OPEN,Fire,2704.1,3154.53,4797.74,1060.89,2022-05-10,2022-05-25
1942,1942,CLM0001942,2022-05-23,UNDER_REVIEW,Flood,2992.06,8553.66,1586.42,9959.3,2022-05-08,2022-05-24
1943,1943,CLM0001943,2022-05-24,APPROVED,Theft,10534.36,12167.38,1391.88,21309.86,2022-05-23,2022-05-28
1944,1944,CLM0001944,2022-05-25,REJECTED,Liability,2336.12,12014.2,3201.08,11149.24,2022-05-15,2022-05-29
1945,1945,CLM0001945,2022-05-26,CLOSED,Glass,469.85,15226.4,1901.42,13794.83,2022-05-15,2022-05-29
1946,1946,CLM0001946,2022-05-27,OPEN,Windstorm,14678.41,5728.81,1057.46,19349.76,2022-05-27,2022-06-01
1947,1947,CLM0001947,2022-05-28,UNDER_REVIEW,Collision,6343.81,6675.75,880.53,12139.03,2022-05-24,2022-05-28
1948,1948,CLM0001948,2022-05-29,APPROVED,Fire,4108.58,2501.87,4368.88,2241.57,2022-05-15,2022-06-01
1949,1949,CLM0001949,2022-05-30,REJECTED,Flood,7871.67,16906.29,1297.24,23480.72,2022-05-29,2022-05-30
1950,1950,CLM0001950,2022-05-31,CLOSED,Theft,13424.35,10999.09,4816.83,19606.61,2022-05-22,2022-06-01
1951,1951,CLM0001951,2022-06-01,OPEN,Liability,2979.08,23577.57,2408.13,24148.52,2022-05-27,2022-06-06
1952,1952,CLM0001952,2022-06-02,UNDER_REVIEW,Glass,6551.76,22858.65,2851.58,26558.83,2022-06-02,2022-06-06
1953,1953,CLM0001953,2022-06-03,APPROVED,Windstorm,11746.09,15129.65,389.04,26486.7,2022-05-30,2022-06-05
1954,1954,CLM0001954,2022-06-04,REJECTED,Collision,9960.94,20675.84,3671.78,26965.0,2022-05-25,2022-06-04
1955,1955,CLM0001955,2022-06-05,CLOSED,Fire,2257.59,11737.15,737.43,13257.31,2022-05-26,2022-06-05
1956,1956,CLM0001956,2022-06-06,OPEN,Flood,11880.25,17011.66,1314.01,27577.9,2022-06-06,2022-06-09
1957,1957,CLM0001957,2022-06-07,UNDER_REVIEW,Theft,14149.86,21503.04,3171.47,32481.43,2022-06-04,2022-06-07
1958,1958,CLM0001958,2022-06-08,APPROVED,Liability,3279.34,24486.28,2100.88,25664.74,2022-06-03,2022-06-12
1959,1959,CLM0001959,2022-06-09,REJECTED,Glass,5663.35,9028.1,4761.88,9929.57,2022-06-09,2022-06-11
1960,1960,CLM0001960,2022-06-10,CLOSED,Windstorm,12206.69,896.69,4483.27,8620.11,2022-06-07,2022-06-15
1961,1961,CLM0001961,2022-06-11,OPEN,Collision,7486.96,24976.68,2070.27,30393.37,2022-05-31,2022-06-13
1962,1962,CLM0001962,2022-06-12,UNDER_REVIEW,Fire,12422.79,10933.31,4870.35,18485.75,2022-06-02,2022-06-12
1963,1963,CLM0001963,2022-06-13,APPROVED,Flood,13895.23,11741.18,1865.61,23770.8,2022-06-08,2022-06-17
1964,1964,CLM0001964,2022-06-14,REJECTED,Theft,6538.14,7483.18,3298.03,10723.29,2022-06-01,2022-06-19
1965,1965,CLM0001965,2022-06-15,CLOSED,Liability,4248.73,15699.22,4625.68,15322.27,2022-06-12,2022-06-15
1966,1966,CLM0001966,2022-06-16,OPEN,Glass,12089.1,3043.39,3248.12,11884.37,2022-06-03,2022-06-16
1967,1967,CLM0001967,2022-06-17,UNDER_REVIEW,Windstorm,7446.07,18917.31,4636.14,21727.24,2022-06-14,2022-06-22
1968,1968,CLM0001968,2022-06-18,APPROVED,Collision,6661.55,14740.22,163.18,21238.59,2022-06-09,2022-06-21
1969,1969,CLM0001969,2022-06-19,REJECTED,Fire,3178.07,19533.57,2757.94,19953.7,2022-06-16,2022-06-20
1970,1970,CLM0001970,2022-06-20,CLOSED,Flood,12845.14,23788.51,1753.07,34880.58,2022-06-06,2022-06-23
1971,1971,CLM0001971,2022-06-21,OPEN,Theft,13619.9,16299.06,3923.18,25995.78,2022-06-09,2022-06-21
1972,1972,CLM0001972,2022-06-22,UNDER_REVIEW,Liability,14094.25,19663.8,2537.8,31220.25,2022-06-14,2022-06-27
1973,1973,CLM0001973,2022-06-23,APPROVED,Glass,3967.49,21042.86,3975.69,21034.66,2022-06-10,2022-06-28
1974,1974,CLM0001974,2022-06-24,REJECTED,Windstorm,3623.32,22554.59,2072.78,24105.13,2022-06-24,2022-06-24
1975,1975,CLM0001975,2022-06-25,CLOSED,Collision,2300.63,9672.94,4083.54,7890.03,2022-06-15,2022-06-27
1976,1976,CLM0001976,2022-06-26,OPEN,Fire,2556.16,14518.59,2150.1,14924.65,2022-06-14,2022-06-27
1977,1977,CLM0001977,2022-06-27,UNDER_REVIEW,Flood,9244.02,10136.28,257.9,19122.4,2022-06-14,2022-06-28
1978,1978,CLM0001978,2022-06-28,APPROVED,Theft,14090.88,10065.09,3640.56,20515.41,2022-06-16,2022-06-30
1979,1979,CLM0001979,2022-06-29,REJECTED,Liability,7759.16,11216.34,497.89,18477.61,2022-06-25,2022-07-03
1980,1980,CLM0001980,2022-06-30,CLOSED,Glass,1775.59,14634.88,1960.06,14450.41,2022-06-22,2022-07-04
1981,1981,CLM0001981,2022-07-01,OPEN,Windstorm,2385.8,8398.91,466.27,10318.44,2022-07-01,2022-07-04
1982,1982,CLM0001982,2022-07-02,UNDER_REVIEW,Collision,173.07,19365.79,765.24,18773.62,2022-06-30,2022-07-06
1983,1983,CLM0001983,2022-07-03,APPROVED,Fire,5736.07,18687.32,652.74,23770.65,2022-06-19,2022-07-08
1984,1984,CLM0001984,2022-07-04,REJECTED,Flood,9472.53,9273.97,1198.61,17547.89,2022-06-27,2022-07-06
1985,1985,CLM0001985,2022-07-05,CLOSED,Theft,2907.43,21091.19,3631.56,20367.06,2022-06-23,2022-07-07
1986,1986,CLM0001986,2022-07-06,OPEN,Liability,9888.87,7236.64,4674.88,12450.63,2022-07-06,2022-07-11
